Average: 0.051216680768157885
ID	Reference	Hypothesis	sms
849	This place has some amazing, tasty steaks!  They are breathtaking!  The menu also has seafood options that are just as delicious!  The only downside is that its pretty expensive, however you get top quality meat for what you pay for.  You won't even notice the price when your stomach is filled with the best seasoned meat you've ever had.	the service is excellent and always impeccable .	0.024340762259607913
850	This place has some amazing, tasty steaks!  They are breathtaking!  The menu also has seafood options that are just as delicious!  The only downside is that its pretty expensive, however you get top quality meat for what you pay for.  You won't even notice the price when your stomach is filled with the best seasoned meat you've ever had.	this is a great place for a date night. the food is great and the service is great. i would recommend this place to anyone. i've been here a couple of times and it's always been great.	0.040799421305435575
851	This place has some amazing, tasty steaks!  They are breathtaking!  The menu also has seafood options that are just as delicious!  The only downside is that its pretty expensive, however you get top quality meat for what you pay for.  You won't even notice the price when your stomach is filled with the best seasoned meat you've ever had.	this place is amazing. i've been to a lot of restaurants in toronto and this is the best steakhouse i have ever had. the steaks are amazing and the lobster bisque is to die for. if you're looking for a romantic dinner with a great wine list, i would highly recommend this restaurant. you won't be disappointed.	0.048720793895153665
852	This place has some amazing, tasty steaks!  They are breathtaking!  The menu also has seafood options that are just as delicious!  The only downside is that its pretty expensive, however you get top quality meat for what you pay for.  You won't even notice the price when your stomach is filled with the best seasoned meat you've ever had.	The food was great. My friend and I have been here a few times and it's a pretty pricey. I think the lobster is the best. It's very small, but I have been to to the sunset on the menu. I'm a fan of this place. If you're looking for a good place for lunch, the service is very friendly and they are great.	0.04777196724503001
853	This place has some amazing, tasty steaks!  They are breathtaking!  The menu also has seafood options that are just as delicious!  The only downside is that its pretty expensive, however you get top quality meat for what you pay for.  You won't even notice the price when your stomach is filled with the best seasoned meat you've ever had.	i love this place. the food is always delicious and the service is always great. i love that they offer a wide variety of options in other dishes (i hate going to steak houses when i am not in the mood at the insistence of my company and not having any options). and of course, everything is always as you expect for the money.	0.07320486708037754
854	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	this is the best chinese food i've ever had.  the food is always fresh and the service is great.  i've had delivery from this place twice and both times the food was great.	0.07532659624205044
855	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	first time trying this place ... it ' s clean , the service was really good , and the menu was typical . i ordered the chicken lo mein and combination fried rice . the food was full of flavor , and i ' m glad i have a new option when i want chinese . check it out people .	0.06888935379365295
856	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	First time here and it was really good. The service was great, the food was delicious, and the portions were very large. This is a great place to go for Chinese food.	0.07380855997639604
857	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	This is the best Chinese restaurant I have ever been to. The food is great and the service is very friendly. I would recommend this place to anyone who likes Chinese food in general.	0.07109191498092095
858	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	first time trying this place . the food is always fresh and the service is great . it was supposed to be expected on top of that . i ordered two of their spring rolls and it was fantastic . i ' m not a chinese option when it ' s pretty hard to find in the next day . overall , i was really pleased with the experience . i would definitely try this next time .	0.08000779677686648
859	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	This Chinese restaurant is great for delivery, with good food and friendly service. Prices are reasonable and the food is full of flavor.	0.05835293327013561
860	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	We have had two deliveries and both were perfect. This is now who we call for Chinese food. Very easy to order online.	0.03432404529043582
861	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	Food was delicious. I'm not a big fan of Chinese food but the taste and quality of the food was good.  They have an awesome assortment of veggies and sauces and a lot of other options for dipping sauce.	0.03292857430319452
862	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	this is a really good place to eat. the service is top notch and the food is pretty good. the portions are huge and the quality of the food was great. i had the orange chicken and it was really good. the egg rolls were huge and everything was really good and the garlic shrimp was out of this	0.05860453773966841
863	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	walnut shrimp hong kong noodles as well as their egg rolls absolutely to die for !!! .	0.03418383827361799
864	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	this is the best chinese food i've had in a long time. the food is fresh and the portions are huge. the staff is very friendly and the food is always hot and fresh. i highly recommend this place.	0.0549958694155788
865	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	i've been here a few times now and have never had a bad experience. the food is always fresh and the service is quick. i always order take out and order delivery. they are always busy and they always seem to take care of you. if you're looking for good chinese food, this is the place to go. you won't be disappointed.	0.06877460934411467
866	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	The service is always great. They are always busy and I have to say that I can get to try this place. We ordered a pork and chicken sandwich. It's worth the drive. They have been very busy and the food is always good.	0.04247563412201174
867	I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is.	i ordered a chinese take out and it was delicious. the food was fresh and the portions were huge. i would definitely recommend this place to anyone who wants chinese food.	0.07051064372345607
868	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	this is the best spa i've ever been to.  the staff is very friendly and the spa is beautiful.  i've been to many spas in the area and this is by far the best.  they have a great selection of products and services.  it's a great value for the quality of the service and the location.   the spa at lakeside is great	0.03891483985321377
869	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	awesome place . got a 90 min massage from jose . he is amazing , definitely planning on going back for other services . the view of that lake is so pretty , check it out after your down .	0.05135568709714565
870	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	Awesome place for a great massage. The staff is very friendly and the atmosphere is so relaxing. The massage was amazing and the service was great. Definitely will be back.	0.038192733045817856
871	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	This place is amazing! I have been going here for years now. The staff is very friendly and helpful. I would highly recommend this place to anyone looking for a relaxing massage.	0.0438912323688065
872	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	this place is great ! great atmosphere , great prices , great customer service , great atmosphere and the staff is so friendly . i really would recommend this place to anyone who walked in and i had hands down the best massage ever ! i definitely recommend check it out . i would definitely recommend this to everyone !	0.06591349434577004
873	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	The Spa at Lakeside is a great place to get a massage, facial, and foot awakening. April, Jose, Barbara, Diane, Abigail, Michael, and Rick provide excellent customer service and give amazing massages. Prices are great and the view of the lake is beautiful. Highly recommend!	0.03664992004305008
874	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	Barbara has hands from the heavens! Best massage ever! Great atmosphere at the spa too. Definitely will be back everyone is so friendly.	0.04049875365227956
875	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	Beautifully decorated spot. I had a great experience at this place! The staff is so friendly and accommodating. She gave us a great massage and was very pleasant to talk to, and will make sure the pressure is great. I'll be back again.	0.04754522509836586
876	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	this is a great place to get your nails done. the customer service is excellent and everyone is so friendly. the price is great and the massages are awesome. the massage therapists are awesome and the massage is the best i've ever had. the massage prices are great and they have a wonderful spa atmosphere. i would highly recommend	0.05110725616327956
877	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	here for the first time this past weekend for a massage and foot and leg treatment .	0.04097149990790817
878	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	this place is amazing! i had a couples massage and foot scrub for my anniversary. it was amazing! they have wonderful deals and service- what more can you ask for?! a huge thanks to rick and his daughter for providing excellent customer service- what more can you ask for?! a huge thanks to rick and his daughter for providing excellent customer service and answering any and all questions we had.	0.059322117080546306
879	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	this place is amazing. i've been here twice and both times the service is great. the prices are reasonable and the view is very well worth the wait. if you are looking for a good massage, this is the place to go.	0.07269063700715135
880	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	The staff is friendly and the service is great. It's a great place to go for. I have been to the valley and I will definitely be back.	0.04197614408538101
881	Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received.	i love this place. i've been going here for years and have never had a bad experience. i've been to a lot of spas and i've been to a lot of spas. i've been to a lot of spas and i've been to a lot of spas and i've been to a lot of spas.	0.024558951515778832
882	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	this place is amazing!  the cupcakes are delicious!  i had the kir royale and the chocolate peanut butter cupcake.  both were delicious.  the staff was friendly and helpful.  i will definitely be back!	0.017593185742321427
883	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	the cupcakery left me feeling a little lacklustery ! i had the lemon and orange cupcakes . they were tasty but just okay for me . the decorations were almost non existent on all of the cupcakes . for the price and hoop la about this place you just expect more .	0.03879087923296332
884	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	The lady at the counter was very nice and attentive. The food was just okay, but the portions were a little small for the price. If you are looking for a good place to eat, this is the place for you. The service was great and the food was really good. They have a lot of options on the menu but it's not the most authentic, but tasty.	0.05642240785759914
885	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	If you are looking for a quick bite to eat, this is the place. I had the kir royale cupcake and it was delicious. The only reason I didn't give it 5 stars is because it's a little pricey for what you get. The staff was friendly.	0.037836995233538485
886	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	this place is great for the price . it is a little pricey but you would expect to have a four treat . the food was tasty as well . i had the chicken roll and they were really good . the cupcakes are also good . i don ' t know if you ' re looking to try a new choice .	0.07036395202572568
887	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	The Cupcakery left me feeling a little lacklustery. The cupcakes were okay, but not worth the price. The decorations were almost non-existent and the frosting was gritty sugar. I would recommend going to Pink Berry instead for a better sweet treat.	0.049479941398686056
888	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	Went to vegas for a bday celebration and instead of getting a cake we decided to get a dozen cupcakes for the birthday boy!!! I don't specifically remember all the cupcakes but I do remember the Kir Royale cupcake because it was simply beautiful. Edible (?) glitter topped the delicate frosting and I want another one now!!! Sure it's pricey but it's vegas. Anyways, would come back for a sweet treat.	0.041760369968681675
889	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	I thought the cake was good, but a little more expensive than the other places. I have tried a few different cupcakes and it was the same.  The taste was good, not too sweet. It's not a place I'd go to again and we will be back	0.058031056068526495
890	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	i went here for the first time today and i really enjoyed it. the service was great and the cupcakes were good. the cupcake was not the best i have ever had, but the frosting was delicious. the frosting is beautiful and the frosting and frosting was really good. the icing was not too sweet and the cake was	0.03512714418227234
891	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	i had to have at least one during our lv trip and the tickle me pink chocolate cupcake which i enjoyed very much .	0.05008585493718807
892	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	the cupcakery is a great place to stop in for a cupcake. the staff is very friendly and the cupcakes are delicious. i had the chocolate peanut butter cupcake and it was delicious. i will definitely be going back.	0.028510285878092394
893	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	this place is pretty good. i have been here a couple of times and have never had a bad experience. the only thing i would say is that the cupcakes are just ok, but i'm not a fan of the sweet potato cup. they have a lot of variety on the menu, which is a plus for me. if you're looking for a good place to go to, this is not the place for you.	0.06362237466007942
894	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	They were just okay. My first time here for lunch, and I'm always excited to try the food. I was in vegas. A good experience, and the service is amazing. A bit more than most of the place. It's not a little bit too.	0.03064288132955793
895	The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why.	i had the kir royale cupcake and it was delicious. the frosting was edible (?) glitter topped the delicate frosting and i want another one now!!! sure it's expensive but it's vegas. anyways, would come back for a sweet treat. for the price, you just expect more. the deserts at the buffets were better!	0.03643965086031492
896	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	this is my favorite italian restaurant in surprise az.  the food is always good and the service is always great.  we have been coming here for years and have never had a terrible experience.   the staff is always friendly and the food always tastes great.	0.07752259100272625
897	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	feels like a traditional italian restaurant . greet decor and wonderful feel inside . service was good but server was new and seemed a little nervous and it was understandable since we were a party of 10 . food was great . i had stuffed manicotti and would get it again !!	0.06643652661813701
898	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	Came here with a group of friends and had a great experience. The food was very good and the service was friendly and attentive. The restaurant is very clean and the staff was very nice. They have a great selection of food.	0.05226130827226654
899	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	This place has the best Italian food I've ever had. Service was friendly and attentive. Our server was very friendly and made us feel welcome. We will be back!	0.05969305366067431
900	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	i love this place . the food was good , nice staff and wonderful feel to the manager . the steak was fantastic . i ' ve never had a complaint of 10 . i would eat here again . the bread was excellent , and the service was great . i will definitely be back .	0.05408909944339989
901	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	This Italian restaurant has a great atmosphere and friendly staff. The food is generally good, with the bread being particularly excellent, but some dishes can be a bit bland.	0.06408217009914652
902	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	I had the pasta rustico which tasted like straight up tomato sauce out of a can, could have used any kind of seasoning, very bland. The fresh bread is excellent. My boyfriend had the mac n cheese which he loved but I was not very happy with my pasta.	0.02876419770900313
903	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	AMAZING experience. I'm not a big fan of the restaurant but this place is great! Service was great and our server was attentive and friendly. The food was good too.	0.05060764679350248
904	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	this is my favorite place to go for a nice evening out. the food is always fresh and the service is fantastic. the waiter is very nice and attentive. i really like the fact that they have a good variety of wines on the menu. i had the pasta salad and it was a bit salty but not too	0.04835795706858013
905	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	the bread is always fresh and 100 times more flavorful than olive garden 's bread sticks and excellent .	0.03135572306265468
906	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	this place is amazing! the food is amazing, the service is great, and the atmosphere is great. i've been coming here since i was a little girl and i've never had a bad experience.	0.059151664594930584
907	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	this is a great place to go for brunch. the food is good and the service is great. i've never had a bad meal here, but i have to say that i will be going back to try more of their pasta dishes. they also have a good selection of pasta and pastas. you can't go wrong with anything on the menu.	0.05527474597268076
908	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	It's worth the money. So if you're in the mood for an italian food, this is a great place to eat. Service is very friendly and friendly. The pizza was good. The only thing that I have been to, but I will definitely be back. A couple of times.	0.04899142758654667
909	If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal!	i love this place. the food is delicious and the service is great. the food is always fresh and the bread is always fresh. the staff is always friendly and helpful. the food is always fresh and delicious. i would recommend this place to anyone who is looking for a great italian restaurant.	0.06707811905560673
910	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	i love fuku tea!  i've been coming here for years and i've never had a bad experience.  the staff is always friendly and the drinks are always fresh and delicious.  i love their green tea and black tea.  they also have a great selection of pastries and desserts.  if you're looking for a place to study or just hang out with friends, this is the place to go.	0.07506389834558175
911	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	i love how clean and straight forward this place is ! they have a lot of the authentic loose tea options along with their signature milk teas and smoothies . the service was friendly and fast . i also love that they have a soy milk option . it changes everything for me since i ' m lactose - intolerant . i ordered the small thai iced tea with soy milk and it tasted delicious . the tapioca pearls were soft and chewy . prices were fair . i will come back here for future boba tea purchases !	0.05426828677596636
912	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	Great place to eat. The food is delicious and the service is great. They also have a large selection of tea and tea. The bubble tea is a must try and you can't go wrong with any of their desserts. The only downside is that they are not very busy at all but it's a nice place to sit and chat with your friends. They have a lot of options for tea and tea.	0.07778675301668177
913	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	This place has the best bubble tea I've ever had in my life. It's hard to find a place that serves bubble tea and boba tea, but I think it's worth the money. The staff is very friendly and helpful. I will definitely be back!	0.05664488652778455
914	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	i absolutely love this place ! the thai green tea was made fresh and delicious . i didn ' t like what you should choose from here . i highly recommend getting their signature iced tea as well . the tea there is great too !	0.060454337153559065
915	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	Fuku Tea is a great bubble tea shop with delicious drinks and friendly service. They have a wide variety of teas, milk teas, smoothies, and toppings to choose from, and their tapioca pearls are always cooked perfectly. Prices are fair and they even offer soy milk as an option. Highly recommend!	0.08374793608943859
916	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	I absolutely love Fuku Tea! I had a bad boba experience at a different shop and swore off boba since then, but a friend introduced me to Fuku and I have never looked back. My order is accurate every single time, no matter what I order (I highly recommend getting the Thai Iced Tea with boba). The tea itself is delicious, and service is incredibly fast. Never heard a single complaint about them. I love it so much, I go weekly. That much.	0.053944035506604544
917	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	Fresh boba, I've never tried their tea or milk tea. However, I can say that the staff is friendly and accommodating. The drinks are a little pricey but it's worth it and it's a great place to try out which is a nice change from the usual menu. I'm not going to lie but it was a treat to try a few more flavors and they were very nice to me . I will be back for sure.	0.0846944321403993
918	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	this is a nice little boba shop. the service was nice and the people were very nice and friendly. the place is nice and clean. the service is quick and friendly. i ordered the thai iced tea and it was delicious. i had the thai tea tea which was nice but the boba was a little too sweet. the	0.043606822718767896
919	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	tea is cheaper , also nice , delicious and service is incredibly fast , my fav at fuku and a must have for people who love sweet drinks and delicious .	0.08835149732391395
920	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	this is the best bubble tea place in oakland. i've been coming here since i was a little girl and i've never had a bad experience. the staff is always friendly and the drinks are always fresh and delicious.	0.06339535549308874
921	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	this place is great! i've been here a few times and i have never had a bad experience. the boba is fresh and delicious. they also have a great selection of drinks and teas. i also like the fact that they have the best bubble tea in town.	0.06399114510707497
922	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	We've been here for a few years and they have a great selection of beers and all great beers. My favorite is the boba tea and the cream was very fresh. I love this place. I was so excited to try the different iced tea. I will definitely be back. It's the best place to go to with a friend and I've been to phoenix.	0.05648661111545242
923	Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study.	i love fuku tea! i've been going here for a few years now and i've never had a bad experience. i've had a lot of good experiences here, but i've never had a bad experience here.	0.03557597941966122
924	I had to have my windshield replaced so I came here. They have online quotes, but it can be less or more, so definitely talk to someone real for a realistic quote. Both Bob and Chris are really helpful and seem to really want to help. You can tell they want their customers to keep coming back and build a loyal customer base. When I called Chris on the phone he went above and beyond to help me. Fast service too!	i had my front windows tinted and they did a great job!  i had a great experience with chris and he was very professional and friendly.  i would highly recommend them to anyone looking for a good tint job.	0.05093534865168708
925	I had to have my windshield replaced so I came here. They have online quotes, but it can be less or more, so definitely talk to someone real for a realistic quote. Both Bob and Chris are really helpful and seem to really want to help. You can tell they want their customers to keep coming back and build a loyal customer base. When I called Chris on the phone he went above and beyond to help me. Fast service too!	this place rocks ! i found a quote to replace my windshield from their website and when i called the manager , chris , said they would do it for less and have me out the door in less than an hour . i waited less than 20 minutes and my windshield was finished . these guys are awesome ! best deal in town with the best customer service !	0.05897912852599541
926	I had to have my windshield replaced so I came here. They have online quotes, but it can be less or more, so definitely talk to someone real for a realistic quote. Both Bob and Chris are really helpful and seem to really want to help. You can tell they want their customers to keep coming back and build a loyal customer base. When I called Chris on the phone he went above and beyond to help me. Fast service too!	Just got a car wash and they were very professional and helpful. The price was very reasonable and the service was fast and efficient. They also did a great job and was able to get it done in a timely manner. Would recommend this place to anyone.	0.05529275077147665
