,reference,hypothesis,chrF_score
736,"I went through the drive though and I noticed they got my order wrong when they repeated it back. The quality here is kind sub-par. Donuts seem not to be fresh. They aren't that rude or anything, but it's the quality, or lack of, that bring this store down. If you're in a hurry and want just ""ok"" food then stop here.
","i have been here a few times and the donuts are always dry and the staff is very friendly. the donuts here are a little over priced but the donuts and donuts are worth the wait time. the service is always good and the wait staff is always extremely nice. the donuts have always been dry and they are
",0.19485440156121936
737,"I went through the drive though and I noticed they got my order wrong when they repeated it back. The quality here is kind sub-par. Donuts seem not to be fresh. They aren't that rude or anything, but it's the quality, or lack of, that bring this store down. If you're in a hurry and want just ""ok"" food then stop here.
","time i come here and go to the drive thru , they screw up my order .
",0.10478020034760241
738,"I went through the drive though and I noticed they got my order wrong when they repeated it back. The quality here is kind sub-par. Donuts seem not to be fresh. They aren't that rude or anything, but it's the quality, or lack of, that bring this store down. If you're in a hurry and want just ""ok"" food then stop here.
","this is the worst dunkin donuts i've ever been to. i've been to a lot of dunkin's and this one is the worst. the donuts are stale and the service is horrible. i've been to a lot of dunkin's and this one is the worst. the donuts are stale and the service is horrible. i've been to a lot of dunkin's and this one is the worst.
",0.18473763122060075
739,"I went through the drive though and I noticed they got my order wrong when they repeated it back. The quality here is kind sub-par. Donuts seem not to be fresh. They aren't that rude or anything, but it's the quality, or lack of, that bring this store down. If you're in a hurry and want just ""ok"" food then stop here.
","this place is just okay. i don't think i'll be going back to this location because of the service. they have a drive thru window and they are always busy. if you're in the mood for coffee, this is the place to go.
",0.22256755931167124
740,"I went through the drive though and I noticed they got my order wrong when they repeated it back. The quality here is kind sub-par. Donuts seem not to be fresh. They aren't that rude or anything, but it's the quality, or lack of, that bring this store down. If you're in a hurry and want just ""ok"" food then stop here.
","I've been here a few times and I've been to this place. I'm not sure if I can see this place because I was a fan of the place. The best coffee shop in town. It's a nice place to go to. The donuts are so good. The coffee is great and the donuts are great.
",0.1988702635086575
741,"I went through the drive though and I noticed they got my order wrong when they repeated it back. The quality here is kind sub-par. Donuts seem not to be fresh. They aren't that rude or anything, but it's the quality, or lack of, that bring this store down. If you're in a hurry and want just ""ok"" food then stop here.
","i love this place. i always get a glazed doughnut and an iced coffee. i usually just get a regular glazed doughnut and an iced coffee. don't expect anything spectacular when you come here. there's usually a line in the morning so if you're running tight on time, i'd pass. the wait time is a hit or miss. i've waited 5 minutes for a cup of coffee
",0.23114431196484414
742,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","this place is a great place to grab a quick bite to eat in chinatown.  the ramen is delicious and the service is fast.  i love the fact that they have a variety of different types of ramen, and they have the best ramen i've ever had.  they also have a great selection of cocktails and desserts.
",0.20408408981798185
743,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","solid ramen . nice portion size . a busy , cozy restaurant . the ramen was delicious , as were the cocktails . also , the rice balls , which my companion ordered , and i ' d never had - umami heaven . really tasty . inexpensive , tasty and lively - in montreal ' s somewhat small chinatown . worth a visit if you are craving ramen , and i was .!
",0.22713387284037026
744,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","One of the best ramen joints in the area, and a lot of ramen places in Chinatown. It's a good place to go if you're looking for a good ramen, but not the best.
",0.1835303966019261
745,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","This is the best ramen place I've been to in Montreal. It's a bit pricier than Kenzo, but it's worth seeking out if you're craving ramen. Also, the service was friendly and attentive.
",0.18405529263848974
746,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","this is definitely one of the best ramen places when i ' re looking for a good ramen place . the ramen was decent portion size , and the service was clean . there was no reason to pick from the ramen i ' d probably won ' t regret it . if you ' re craving ramen , this place would be a busy day .
",0.2466947921348078
747,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","Delicious ramen, fast service, modern decor with anime nods.
",0.06054322314419677
748,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","I'll admit it. I came here because Naruto likes ramen and I've rarely had it outside those really cheap bags of noodles you boil when you're in college. Or at work for lunch. I was a solo lunch diner, as I had dipped out of a conference for some better food than the conference center was offering. This place delivered. It was clean and the service was FAST. The ramen was delicious, and the recommendation of the server was spot on. Decor was modern and had several nods to anime. If I lived in the area I would probably be back here. Naruto was right, ramen is yummy!
",0.25191961697671394
749,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","Is it a ramen place? I'm not sure if it's the MSG. For a ramen place, this place is a cute little spot. Good service, good quality food... and they provide a free dessert.  We will return to try the ramen
",0.1617211191158667
750,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","this place is really good! the service is fast and the food is really good. the ramen is awesome and the broth is spot on. the ramen broth is good and the noodles are spot on. i also like that they give you a lot of food for your money. the restaurant is clean and the service was fast.
",0.27088253485763736
751,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","the ramen was delicious , and the recommendation of the server was spot on .
",0.09492179292814285
752,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","this is a great place to grab a quick bite to eat. the food is good and the staff is friendly. i would definitely recommend this place to anyone who is looking for a quick bite to eat.
",0.15991289125899183
753,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","this place is pretty good. the food is good and the service is great. i've been here a few times and i am not sure why it's a good place to go for a late night snack or a quick lunch or dinner. they also have a nice selection of drinks and a lot of options to choose from. overall, i would recommend this restaurant to anyone who wants to try something new.
",0.27354543040631163
754,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","They have a great selection of beers, but I think it's so delicious. I am the only one of the broth. The japanese noodles are good. A great place to go to try. Best pho place in toronto. Food was good.
",0.19209451772573025
755,"Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything.
","i love this place. i've been here a few times and have never had a bad experience. the ramen is good, the udon noodles are good, and the ramen is good. i've been to a lot of ramen places in the area, but i've never had a bad experience here.
",0.23773608889225506
756,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","this is a great place to get your tattoos done.  i've been to a few different tattoo shops in the area and this place is by far the best.  the staff is friendly, professional, and professional.  jake is the best artist i've ever worked with.  he is very talented and takes his time to make sure you get what you want.
",0.32128097557902147
757,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","this is a tattoo spot located on the way south end of the strip in what feels like a nearly abandoned strip mall . i walked in without an appointment was able to have an artist work on my tattoo right away . note : appointments are best . the front desk staff were less than friendly . but the artists are great ! the studio is clean and comfy . definitely one of the better places i ' ve been to . i ' m very pleased with my tattoo and will be coming back for more work .
",0.2974913166056284
758,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","This is a great place to go for a tattoo. The staff is super friendly and the shop is very clean. It's a great place to get your tattoo done. They have a great selection of colors and the prices are very reasonable. If you are looking for a good tattoo artist, you will not be disappointed.
",0.3616919324489277
759,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","I've been going to west coast for over a year now and I'm glad to have found west coast tattoo shop. Everyone is very friendly and professional.
",0.1566251688631647
760,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","this is my husband and i went to find a shop and i was looking for a place located in las vegas . the atmosphere was great and friendly . the shop was clean , and the staff is extremely kind . i definitely recommend this establishment to anyone . i would only recommend this place to anyone looking for what you ' re looking for . i will definitely be coming back to this place .
",0.272681959453569
761,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","West Coast Parlor is a great tattoo spot located on the south end of the Strip. Appointments are best, but walk-ins are welcome. The staff is friendly and the artists are talented. Jake and Colin are especially recommended for their custom artwork and attention to detail.
",0.3131323658106327
762,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","It is rare to find a tattoo shop and good artist as quickly as I did. Collin at West Coast was awesome! Friendly, great tattoo artist and made my visit quick and easy. Found the shop on yelp so thought I would leave a review in case someone else wants a Great Experience. They are the perfect place to checkout while in Las Vegas.
",0.2998608004465958
763,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","I wish I could give 5 stars but I'm a little dry/old and difficult to find. The shop is very clean, welcoming and very welcoming. Pulled in to see the owner about his work was a great experience. He did a great job on the tattoos! He was very professional and knowledgeable. Will definitely be returning.
",0.2559424273135196
764,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","this is one of the best lash shop i've ever been to. the staff is friendly and the shop is always clean and welcoming. the facility is clean and the environment is great. i highly recommend this place to anyone who is looking for a great tattoo shop with a friendly and welcoming environment. i have been coming here
",0.29087436966866165
765,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","i have been worked on by just about every artist , but jake is my go-to .
",0.0855407259927925
766,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","this is the best tattoo shop in town. the staff is friendly and the artists are great. i've been to a few other tattoo shops in town and west coast is the best.
",0.23993672736393437
767,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","this is the best place to get a tattoo in las vegas. i've been here twice and both times i have been to a lot of different artists. the staff is very friendly and the artists are very clean. if you are looking for a new shop, i would highly recommend this place. you won't be disappointed.
",0.33623282123990217
768,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","This is my new place to go for the first time and I've been coming here for years. But I will be back. I love the atmosphere. But the manager was very friendly and friendly. It's a very relaxing place to go to everyone to see if you are looking for a quick to relax. Not really great.
",0.23958339650560773
769,"This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best!
","i've been going to west coast for a few years now and i've never had a bad experience here. i've been to a lot of tattoo shops and i've been to a lot of them. i've had a lot of great experiences here and i've never had a bad experience here.
",0.1723387267179037
770,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","i love panera!  i've been coming here for years and the food is always fresh and delicious.  the staff is always friendly and helpful.  they have a great selection of salads and soups.  i love their breakfast and lunch specials.  it's a great place to grab a quick bite to eat.
",0.24479501839940862
771,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","normally this place is awesome , occasionally packed but worth the wait . today not so great ! not just out of one thing today but 4 ! they didn ' t have chicken noodle soup , macaroni and cheese , onion soup or green tea . then they said onion soup isn ' t a sunday soup , even though it ' s on the menu online for sunday . after i paid i realized they were out of tea , and the kid said oh yes we ' re waiting for a shipment . be out one thing ok fine but 4 things is ridiculous . some one did horrible job when ordering this week ! i should have asked for a refund and went to zuppas ! definitely disappointed in today ' s trip to panera !
",0.2403353422412683
772,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","This place has always been very good, food is always fresh and tasty. The staff is very nice and seems to be very attentive. The bowls are very good as well. The only downside is that they don't have a lot of seating on the tables, so be prepared to wait for a table.
",0.23879841902732252
773,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","If you are looking for a quick lunch, this is the place to go. I ordered the chicken breast sandwich and it was extremely dry. All of the ingredients were fresh, and they didn't seem to care about their customers. I will not be back.
",0.21113067007567876
774,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","this place is awesome . food is good , but the broth was good and the staff is very nice and courteous . there are many other places in phoenix , but it ' s worth it . i will be back .
",0.186871470927909
775,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","I miss Paradise and the free cookie, but the transition to Panera has been going smoothly. The food is still good, but the prices are too high. Service could be better, and there have been some issues with freshness.
",0.2487532718938173
776,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","way too over priced! small mac n cheese is $5. HALF a salad is $6 a SMALL drink is $2.50 RIDICULOUS! i don't recall Paradise being this expensive. overall a lunch for 2 was $30. although the salad was good, i could've bought a bigger size somewhere else for the same price!
",0.17743469086380104
777,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","After reading reviews I was happy to find out they have a gluten free menu. Also, the portions are huge and so was the dressing. It's not even a regular spot - just go to their location in the Southwest area.
",0.1739353597859457
778,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","the food was very good and the service was good. the staff was very nice and courteous. the salad was a bit over priced for the amount of food but the salad and salad were good. the salad dressing was a little too salty for my taste. the salad had a nice kick to it and was very good.
",0.2134291563015014
779,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","my order had no idea what she was doing so i am assuming she was new .
",0.04749314449602479
780,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","this is the worst panera i've ever been to. i've been here a few times and the food is always good but the service is horrible. i've been here a few times and the service is horrible. i've been here a few times and the service is horrible. i've been here a few times and the service is horrible. i've been here a few times and the service is horrible.
",0.21443887399883024
781,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","i'm not a big fan of this place. i have been to this location several times and i am not happy with the food. the service is slow, but the quality of food is not bad either. they have a lot of healthy options, and the prices are very reasonable. if you're looking for a healthy place to eat healthy food, this is the place for you. you won't be disappointed.
",0.29534497137371846
782,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","The staff is friendly and the food is always fresh. I've been here for years and I've been to many times and I'm always happy to find this place. It's a nice place to get a great place to go to a coffee shop. The sandwich was good and the baked goods are great.
",0.23193408171677965
783,"Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either.
","i love panera. the food is always fresh and delicious. the staff is always friendly and helpful. i've been going here for years and have never had a bad experience.
",0.20246368430937303
784,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","this is a great place to spend time with family and friends.   the food court is great.  the stores are nice and clean.  it is a nice place to stop in and get some shopping done.  i love the fact that there are so many stores to choose from.
",0.34958594048945624
785,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","i usually hate outlet malls but this one isn ' t too bad . i wanted to do some shopping but didn ' t want to venture all the way into the valley . i found a few great deals to my surprise ! i stopped at the carter ' s baby clothes store , under armor , vitamin world and lastly gap . i will definitely be back . i had an enjoyable experience .
",0.24074273127456153
786,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","This is a great place to shop. It's a great place to go with all the family. The staff is very friendly and helpful. They have a great selection of clothes and toys. The only thing that isn't the best is they don't want to be there for a long time.
",0.3711713472905038
787,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","This is a great place to shop for a quick bite. The staff is very friendly and helpful. I wish they had a bigger selection of stores, but this is one of the best malls I've ever seen.
",0.2572924141064873
788,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","my family and i love this place . the food is great and the staff is very family friendly . it is a little bit crowded which is a plus for me . it was a nice addition to see a lot of parking . i even had a really good meal here . i have been here a few times and each time i will be back . i will definitely come back .
",0.2902312064201871
789,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","I had a great experience at the outlet mall. There are lots of stores to choose from, including Polo, Gap, Under Armour, Pearl Izumi, Banana Republic, and J.Crew. The mall is very family friendly, with a splashpad for kids and plenty of food options. Prices are fair and the staff is helpful. It's worth the drive if you're looking for good deals.
",0.2955490063385386
790,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","Very family friendly. It isn't too busy which is great for families. Dog friendly a plus! There are outlets that have lines that go out the door for Coach and Michael Kors - not here. Nice shopping experience. The splashpad is a great addition for the kiddos.
",0.30456743987247176
791,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","The first time here I have been to this place a few times.  We had a great time and will be back again. Good stuff at a reasonable price, good stuff!
",0.14736890812264794
792,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","this is a great place to go for a great meal. the staff is nice and helpful and the food is great. the prices are fair and the produce is great. lots of choices to choose from. the restrooms are nice and clean and the employees are always helpful. the parking lot is great and there is plenty of
",0.28153217700601085
793,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","this will be a trip we will make a few times a year to stock up .
",0.060713959425287185
794,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","this is a great outlet mall. it's clean, the staff is friendly, and the food court is great. i've been here a few times and have never been disappointed.
",0.2501959081645355
795,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","i've been here a few times and have never had a bad experience. the staff is always friendly and helpful. they have a wide selection of stores and stores to choose from. if you're looking for a nice place to go to, this is the place for you.
",0.2768219103672785
796,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","A lot of good things to see in the outside and I was looking forward to the walmart. Great selection of stores. It's great. They are all amazing. The staff is very friendly and helpful. Not sure why I have never been here a few times and I am not impressed.
",0.24703883877189248
797,"This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop.
","i've been to a lot of outlets in the arizona valley and this one is great. it's a little crowded, but it's a great place to spend some time with the kids. the food court is a great addition for the kids.
",0.26475608467613015
798,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","this is my favorite mexican restaurant in santa barbara.  the food is delicious and the service is great.  we have been coming here for years and have never had a bad meal.  they have a great happy hour and deals that make a dollar go a long way!  our favorite local mexica restaurant - authentic and delicious food, with very friendly and attentive service.......never disappoints.  this has become our favorite restaurant.
",0.29891054842723064
799,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","we have been searching high and low for a good mexican restaurant and we finally found haciendas and it blows everywhere else out of the water !! exceptional customer service and amazing homemade authentic mexican food ! i highly recommend the tacos el pastor along with the tableside guacamole and posole soup ! it is our new favorite restaurant ! i highly recommend it !
",0.29250719636488226
800,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","Very good food and the service was excellent! They have a great selection of beer and wine. If you are looking for an authentic Mexican restaurant then this is the place to go! The food is amazing and the staff is very friendly and helpful. Highly recommend!
",0.28525351083946787
801,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","This place is the best Mexican food I've ever had. The service is great and the food is delicious. If you want authentic Mexican food, this is the place to go!
",0.16111675001887546
802,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","i have been here twice now and we ' ve tried many other choices of the mexican restaurant . the food and margaritas are great . the staff is friendly and attentive . they offer a great happy hour too . highly recommend this place .
",0.28077026839968544
803,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","Haciendas is an excellent Mexican restaurant with great food, drinks, and service. They offer great deals during happy hour and early bird prices. Highly recommend the Tacos El Pastor, tableside guacamole, and Posole soup. Great atmosphere and friendly staff. Definitely worth a visit!
",0.30679989282082654
804,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","Our favorite local Mexican restaurant - authentic and delicious food, with very friendly and attentive service.......never disappoints.
",0.16388495320917107
805,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","Service is amazing. Very friendly and helpful staff and food. The chips & salsa are delicious! I had the chicken chimichanga with chicken.  It was very good and tender and they had great flavor (but not much more).  We will be back for sure.
",0.21171708578741777
806,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","this is one of my favorite mexican restaurant in the area. the food is awesome and the prices are good for the amount of food you get. the margaritas are good and the portions are huge. the only thing i would recommend is the chips and salsa which are awesome. the staff is great and the restaurant is ok.
",0.29159184058577037
807,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","i highly recommend the tacos el pastor along with the tableside guacamole and posole soup .
",0.14191054987515136
808,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","this is a great place to eat. the food is great and the service is great. i would recommend this place to anyone who is looking for a good mexican restaurant in the area. i would recommend this place to anyone who is looking for a good mexican restaurant in the area. i would recommend this place to anyone who is looking for a good mexican restaurant in the area. i would recommend this place to anyone who is looking for a good mexican restaurant in the area. i would recommend this place to anyone who is looking for a good mexican restaurant in the area.
",0.2248954353268805
809,"The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out.
","this place is amazing! the food is delicious and the service is great. i've never had a bad meal here, and i have never been disappointed with the quality of food. the staff is very friendly and attentive. they have a great happy hour and a good selection of tequilas.
",0.25720213095664557
